"","nct_id","trial_title","Conditions","condition","Interventions","intervention_type","Sponsor_Collaborators","sponsor_class","fda.drug","fda.device","Gender","min.age","max.age","Enrollment","Start_Date","Completion_Date","title","p","p.desc","method","param.value","param.type","ci","ci.side","ci.l","ci.u"
"65","NCT00126438","Meta-Iodobenzylguanidine (123I-mIBG) Scintigraphy Imaging in Patients With Heart Failure and Control Subjects Without Cardiovascular Disease","Heart Failure, Congestive",0,"123I-mIBG (meta-iodobenzylguanidine)","Drug","GE Healthcare","Industry",0,0,"All","18 Years","N/A","515","July 2005","July 2008","Relationship Between the Occurrence of Adverse Cardiac Event and 123I-mIBG Uptake on Planar Scintigraphy Categorized as High or Low Heart to Mediastinum (H/M) Ratio","0.001","At 0.025 level of significance.","Cox Proportional Hazards Model","0.36","Hazard Ratio (HR)","95","2-Sided","0.18","0.73"
"66","NCT00127166","Two Investigational Drugs in the Prevention of Airway Constriction Brought on by Exercise in Participants With Asthma (0476-911)","Exercise Induced Asthma",0,"Montelukast sodium","Drug","Merck Sharp & Dohme Corp.","Industry",0,0,"All","6 Years","14 Years","154","December 2005","November 2008","Maximum Post-exercise Percent (%) Fall in FEV1","0.009","0","ANOVA","-3.25","Least squares mean difference","95","0","-5.66","-0.84"
"67","NCT00128102","Suberoylanilide Hydroxamic Acid (Vorinostat, MK-0683) Versus Placebo in Advanced Malignant Pleural Mesothelioma (0683-014 AM5, EXT1)","Mesothelioma",0,"vorinostat","Drug","Merck Sharp & Dohme Corp.","Industry",0,0,"All","18 Years","N/A","662","June 2005","July 2011","Overall survival","0","0","0","0","0","0","0","0","0"
"68","NCT00128492","Safety and Efficacy Study of Aztreonam for Inhalation Solution (AZLI) in Cystic Fibrosis (CF) Patients With Pseudomonas Aeruginosa (PA)","Cystic Fibrosis",0,"AZLI 75 mg two times a day (BID)/ three times a day (TID)","Drug","Gilead Sciences","Industry",0,0,"All","6 Years","N/A","274","August 2005","November 2008","Number of Participants Reporting Adverse Events (AEs)","0","0","0","0","0","0","0","0","0"
"69","NCT00131573","An Implantable Microstimulator for the Chronic Treatment of Urinary Urgency-Frequency Syndrome","Overactive Bladder",0,"bion","Device","Boston Scientific Corporation","Industry",0,0,"All","18 Years","N/A","118","May 2004","March 2008","Average Number of Voids Per Day","0","0","0","0","0","0","0","0","0"
"70","NCT00134537","Wallis Mechanical Normalization System for Low Back Pain","Low Back Pain",0,"Interspinous process and dynamic stabilization","Device","Zimmer Spine","Industry",0,0,"All","18 Years","60 Years","300","November 2004","April 2011","To provide a safety cohort for the Prospective, Multi-center, Randomized, Active-Controlled Study of the Wallis System for the Treatment of Mild to Moderate Degenerative Disc Disease of the Lumbar Spine","0","0","0","0","0","0","0","0","0"
"71","NCT00134563","Study of Teriflunomide in Reducing the Frequency of Relapses and Accumulation of Disability in Patients With Multiple Sclerosis","Multiple Sclerosis",0,"Teriflunomide","Drug","Sanofi","Industry",0,0,"All","18 Years","55 Years","1088","September 2004","July 2010","Annualized Relapse Rate [ARR]: Poisson Regression Estimates","0.0005","Step down approach used to adjust for multiplicity:
H1 tested first
H2 tested only if the comparison H1 was statistically significant
A priori threshold for statistical significance for both comparisons ≤0.05","Regression, Poisson","31.5","Relative risk reduction (%)","0","0","0","0"
"72","NCT00135330","An Evaluation of Exenatide and Rosiglitazone in Subjects With Type 2 Diabetes Mellitus","Diabetes Mellitus, Type 2",0,"exenatide","Drug","AstraZeneca","Industry",0,0,"All","18 Years","75 Years","137","October 2005","July 2008","Change in ASIiAUC During a Hyperglycemic Clamp Test.","0.282","0","ANCOVA","0","0","0","0","0","0"
"73","NCT00136916","Efficacy and Safety of Inhaled Insulin Compared With Subcutaneous Human Insulin Therapy in Adults With Type 2 Diabetes","Diabetes Mellitus",0,"Inhaled Insulin","Drug","Pfizer","Industry",0,0,"All","35 Years","75 Years","635","June 2002","December 2008","Change From Month 3 in Forced Expiratory Volume in 1 Second (FEV1)","0","0","0","0","0","0","0","0","0"
"74","NCT00137046","Efficacy and Safety of Inhaled Insulin Compared With Subcutaneous Human Insulin Therapy in Adults With Type 1 Diabetes","Diabetes Mellitus, Type 1",0,"Subcutaneous Insulin","Drug","Pfizer","Industry",0,0,"All","18 Years","65 Years","582","May 2002","December 2008","Change From Baseline in Forced Expiratory Volume in One Second (FEV1)","0","0","0","-0.024","Mean Difference (Final Values)","90","0","-0.041","-0.007"
"75","NCT00137969","A Study to Evaluate the Safety of Rituximab Retreatment in Subjects With Systemic Lupus Erythematosus","Lupus Erythematosus, Systemic",0,"Rituximab","Drug","Genentech, Inc.","Industry",0,0,"All","16 Years","75 Years","262","May 2005","August 2008","Number of Participants Who Achieved a Major Clinical Response (MCR), Partial Clinical Response (PCR), or Nonclinical Response (NCR) Defined by British Isles Lupus Assessment Group (BILAG) Scores Over The 52-week Treatment Period","0.4875","One-sided p-value.","Wilcoxon (Mann-Whitney)","0","0","0","0","0","0"
"76","NCT00138671","A One Year Clinical Trial Assessing the Usefulness and Safety of Inhaled Insulin in Diabetics With COPD","Diabetes Mellitus",0,"Subcutaneous Insulin","Drug","Pfizer","Industry",0,0,"All","30 Years","77 Years","105","January 2003","September 2008","Change From Baseline in Post-Bronchodilator Forced Expiratory Volume in 1 Second (FEV1)","0","0","0","0","0","0","0","0","0"
"77","NCT00139659","A One Year Clinical Trial Assessing the Usefulness and Safety of Inhaled Insulin in Diabetics With Asthma","Asthma",0,"Inhaled Insulin","Drug","Pfizer","Industry",0,0,"All","18 Years","77 Years","288","January 2003","October 2008","Annualized Rate of Change for Forced Expiratory Volume in 1 Second (FEV1)","0","0","0","-0.034","Mean Difference (Final Values)","90","0","-0.080","0.011"
"78","NCT00139737","Extension Study: Evaluating the Safety of Oral Ziprasidone in the Treatment of Subjects With Schizophrenia","Schizophrenia",0,"Ziprasidone","Drug","Pfizer","Industry",0,0,"All","18 Years","60 Years","344","March 2002","June 2009","Number of Participants With Treatment-Emergent Adverse Events (AEs) and Serious Adverse Events (SAEs)","0","0","0","0","0","0","0","0","0"
"79","NCT00141011","Ancrod (Viprinex™) for the Treatment of Acute, Ischemic Stroke","Stroke",0,"Ancrod (Viprinex)","Drug","Neurobiological Technologies","Industry",0,0,"All","18 Years","N/A","277","September 2005","December 2008","Responder analysis based on Modified Rankin Scale (mRS)","0","0","0","0","0","0","0","0","0"
"80","NCT00141271","A Six-Week Study Evaluating The Efficacy And Safety Of Geodon In Patients With A Diagnosis Of Bipolar I Depression","Bipolar Disorder",0,"Geodon (Ziprasidone)","Drug","Pfizer","Industry",0,0,"All","18 Years","N/A","536","July 2005","February 2008","Change in Montgomery-Asberg Depression Rating Scale (MADRS)Total Score","0.6409","Hochberg’s adjustment was used for multiple comparisons adjustment","Mixed Models Analysis","0","0","0","0","0","0"
"81","NCT00141921","Pediatric Open-Label Extension Study of Etanercept in Patients With Plaque Psoriasis","Pediatric Plaque Psoriasis",0,"Etanercept","Drug","Amgen","Industry",0,0,"All","N/A","N/A","182","August 11, 2005","December 19, 2011","Number of Participants With Adverse Events","0","0","0","0","0","0","0","0","0"
"82","NCT00143390","Aromasin Vs Arimidex Study As Initial Hormonal Therapy In Postmenopausal Women With Advanced/Recurrent Breast Cancer","Breast Neoplasms",0,"exemestane","Drug","Pfizer","Industry",0,0,"Female","20 Years","N/A","298","April 2005","December 2010","Time to Progression (TTP) - Expert Evaluation Committee Assessment","0","0","0","1.007","Hazard Ratio (HR)","95","2-Sided","0.771","1.317"
"83","NCT00143403","Comparing Irinotecan and 5 FU/FA To 5-FU/FA After Resection Of Liver Metastases For Colorectal Cancer","Colorectal Neoplasms",0,"Irinotecan + 5 FU + folinic acid","Drug","Pfizer","Industry",0,0,"All","18 Years","75 Years","321","December 2001","February 2008","Disease Free Survival (DFS)","0","0","0","0.90","Hazard Ratio (HR)","95","0","0.67","1.20"
"84","NCT00143455","Study Of Irinotecan Hydrochloride (Campto(R)) And Cisplatin Versus Etoposide And Cisplatin In Small Cell Lung Cancer","Small Cell Lung Carcinoma",0,"Etoposide + cisplatin","Drug","Pfizer","Industry",0,0,"All","18 Years","75 Years","485","June 2002","December 2008","Overall Survival (OS) for the Full Analysis Population (FAP)","0.0556","0","Cox Proportional Hazard Model","1.236","Hazard Ratio (HR)","95","0","0.995","1.536"
"85","NCT00144547","Long-term Treatment Study of MRA for Rheumatoid Arthritis (RA) From Study MRA012JP","Rheumatoid Arthritis",0,"MRA(Tocilizumab)","Drug","Chugai Pharmaceutical","Industry",0,0,"All","20 Years","N/A","241","April 2004","August 2008","Patients fron MRA Group of previous study:The frequency of amelioration of at least 20% in terms of the ACR criteria compared to the beginning of the treatment in previous study(MRA012JP)","0","0","0","0","0","0","0","0","0"
"86","NCT00145496","Efficacy and Safety of Asenapine Compared With Olanzapine in Patients With Persistent Negative Symptoms of Schizophrenia (A7501013)(COMPLETED)(P05771)","Schizophrenia",0,"Asenapine","Drug","Merck Sharp & Dohme Corp.","Industry",0,0,"All","18 Years","N/A","468","December 2004","November 2008","Change From Baseline in Negative Symptoms of Schizophrenia Measured by the Negative Symptom Assessment (NSA) Scale Total Score","0.7177","The test of hypothesis was a 2-tailed test with alpha=0.05 (0.049 to adjust for one interim analysis).","Mixed Model for Repeated Measurements","0","0","0","0","0","0"
"87","NCT00145535","SOLX Titanium Sapphire Laser for Trabeculoplasty","Glaucoma",0,"SOLX Titanium Sapphire Laser (TiSaLT)","Device","SOLX, Inc.","Industry",0,0,"All","18 Years","N/A","120","May 2004","June 2009","Intraocular Pressure (IOP)","0","0","0","0","0","0","0","0","0"
"88","NCT00150176","To Determine Long Term Efficacy and Safety of Asenapine in Schizophrenic Patient Population (A7501012)(COMPLETED)(P05770)","Schizophrenia",0,"Asenapine - Open Label","Drug","Merck Sharp & Dohme Corp.","Industry",0,0,"All","18 Years","N/A","831","April 2005","June 2008","Time to Relapse or an Impending Relapse","0","0","0","0","0","0","0","0","0"
"89","NCT00150345","Immediate vs. Deferred Empirical Antifungal Treatment With Voriconazole In Neutropenic Patients","Possible Fungal Infection",0,"voriconazole (Vfend)","Drug","Pfizer","Industry",0,0,"All","18 Years","N/A","147","January 2005","April 2009","Number of Participants With Proven or Probable Invasive Fungal Infections (IFI): Complete Case Analysis","0.258","0","Regression, Logistic","0.493","Odds Ratio (OR)","95","2-Sided","0.129","1.755"
"90","NCT00152516","Long-Term, Follow-Up Study Of the Safety And Efficacy Of Levetiracetam In Children With Partial Onset Seizures","Epilepsy, Partial",0,"levetiracetam (LEV)","Drug","UCB Pharma","Industry",0,0,"All","1 Month","16 Years","255","October 2004","June 2008","Percentage Change (Reduction) of Partial (Type I) Seizure Frequency Per Week From Baseline Over Time During Treatment Period.","0","0","0","0","0","0","0","0","0"
"91","NCT00157014","Canadian Cardiology de Novo Study: A Comparison Between Tacrolimus- and Cyclosporine- Based Immunoprophylactic Regimens","Heart Diseases",0,"Tacrolimus","Drug","Astellas Pharma Inc","Industry",0,0,"All","N/A","N/A","111","May 10, 2004","July 18, 2008","The Change in the Markers of Growth, Apoptosis, Inflammation and Oxidation Measured in Endomyocardial Biopsies","0","0","0","0","0","0","0","0","0"
"92","NCT00157157","Efficacy and Safety Study of a Recombinant Protein-Free Manufactured Factor VIII (rAHF-PFM) in Previously Untreated Hemophilia A Patients","Hemophilia A",0,"Recombinant Antihemophilic Factor Manufactured and Formulated without Added Human or Animal Proteins (rAHF-PFM)","Biological","Baxalta US Inc.","Industry",0,0,"All","N/A","6 Years","66","April 2004","September 2009","Factor VIII Inhibitor Development","0","0","0","0","0","0","0","0","0"
"93","NCT00157339","Safety and Efficacy of Inhaled Insulin in Patients With Diabetes and Asthma or COPD","Diabetes Mellitus",0,"Human Insulin Inhalation Powder","Drug","Eli Lilly and Company","Industry",0,0,"All","18 Years","N/A","299","August 2005","May 2008","To test the hypothesis that the glycemic control achieved with preprandial Human Insulin Inhalation Powder is noninferior to that achieved with injectable insulin, as measured by mean change from baseline to endpoint in HbA1c.","0","0","0","0","0","0","0","0","0"
"94","NCT00159822","Voriconazole For Chronic Bronchopulmonary Aspergillosis","Aspergillosis",0,"Voriconazole","Drug","Pfizer","Industry",0,0,"All","18 Years","N/A","48","July 2005","December 2008","Number of Subjects With Successful Global Outcome at 6 Months: Chronic Bronchopulmonary Aspergillosis","0","0","0","31.7","Percent of subjects with success","95","0","18.08","48.09"
"95","NCT00159874","A Long Term Extension Study Evaluating Safety Of Sildenafil Citrate When Used To Treat Pulmonary Arterial Hypertension (PAH) In Children","Pulmonary Arterial Hypertension",0,"Sildenafil citrate","Drug","Pfizer","Industry",0,0,"All","1 Year","17 Years","234","January 2004","December 2012","Number of Participants Reporting at Least One Adverse Event","0","0","0","0","0","0","0","0","0"
"96","NCT00159913","A Randomized, Double-Blind, Placebo-Controlled Study of Sildenafil in Children With Pulmonary Arterial Hypertension.","Pulmonary Arterial Hypertension, Children",0,"Sildenafil citrate","Drug","Pfizer","Industry",0,0,"All","1 Year","17 Years","235","August 2003","June 2008","Percent Change From Baseline in Peak Volume of Oxygen (VO2) Consumed : Intent To Treat Population","0.056","No adjustments for multiple comparisons have been made.","ANCOVA","7.71","Mean Difference (Net)","95","0","-0.19","15.60"
"97","NCT00160524","A follow-on Safety Study of CDP870 in Subjects With Crohn's Disease (CD) Who Have Completed a 26-week Double Blind Study CDP870-031 [NCT00152490] or CDP870-032 [NCT00152425]","Crohn's Disease",0,"Certolizumab Pegol (CDP870)","Biological","UCB Pharma SA","Industry",0,0,"All","18 Years","N/A","596","July 2004","August 2012","Percentage of Subjects With at Least One Adverse Event (AE) During the Duration of the Study CDP870-033 (up to 84 Months)","0","0","0","0","0","0","0","0","0"
"98","NCT00160641","A Study of the Safety and Effectiveness of Liquid Certolizumab Pegol in the Treatment of Signs and Symptoms of Rheumatoid Arthritis and in Prevention of Joint Damage in Patients With Active Rheumatoid Arthritis","Rheumatoid Arthritis",0,"Certolizumab Pegol","Biological","UCB Pharma","Industry",0,0,"All","18 Years","N/A","567","November 2005","February 2012","Percentage of Subjects With at Least One Adverse Event (AE) From First Certolizumab Pegol (CZP) Dose up to Approximately 6.8 Years","0","0","0","0","0","0","0","0","0"
"99","NCT00160693","Open Label Long-Term Safety Study of Certolizumab Pegol (CZP) for Patients With Rheumatoid Arthritis","Rheumatoid Arthritis",0,"Certolizumab Pegol","Biological","UCB Pharma","Industry",0,0,"All","18 Years","N/A","402","March 2003","February 2011","Percentage of Subjects With at Least One Adverse Event (AE) During the Study Period of 8 Years","0","0","0","0","0","0","0","0","0"
"100","NCT00160706","A follow-on Safety Study in Subjects With Crohn's Disease Who Have Previously Been Withdrawn From the Double-blind Study CDP870-031 [NCT00152490] or CDP870-032 [NCT00152425] Due to an Exacerbation of Crohn's Disease","Crohn's Disease",0,"Certolizumab Pegol (CDP870)","Biological","UCB Pharma SA","Industry",0,0,"All","18 Years","N/A","310","February 2004","May 2012","Percentage of Subjects With at Least One Adverse Event (AE) During the Duration of This Study CDP870-034 (up to 84 Months)","0","0","0","0","0","0","0","0","0"
