"","nct_id","trial_title","Conditions","condition","Interventions","intervention_type","Sponsor_Collaborators","sponsor_class","fda.drug","fda.device","Gender","min.age","max.age","Enrollment","Start_Date","Completion_Date","title","p","p.desc","method","param.value","param.type","ci","ci.side","ci.l","ci.u"
"71","NCT00777907","Complete Occlusion of Coilable Aneurysms","Intracranial Aneurysm",0,"Pipeline Embolization Device (PED)","Device","Chestnut Medical Technologies","Industry",0,0,"All","21 Years","75 Years","13","October 2008","November 2014","Effectiveness: Proportion of subjects whose target aneurysm shows complete occlusion on angiogram with <=50% stenosis of the parent artery. Safety: Proportion of subjects with ipsilateral major stroke or neurologic death.","0","0","0","0","0","0","0","0","0"
"72","NCT00781118","AngelMed for Early Recognition and Treatment of STEMI","Acute Myocardial Infarction (AMI)",0,"Guardian System","Device","Angel Medical Systems","Industry",0,0,"All","21 Years","N/A","1020","December 2008","January 2014","The primary efficacy objective is to determine that the Guardian System reduces the composite of Cardiac or unexplained death, new Q-wave MI and time to door for a confirmed occlusive event at a medical facility >2 hours","0","0","0","0","0","0","0","0","0"
"73","NCT00781391","Global Study to Assess the Safety and Effectiveness of Edoxaban (DU-176b) vs Standard Practice of Dosing With Warfarin in Patients With Atrial Fibrillation","Stroke",0,"warfarin tablets","Drug","Daiichi Sankyo Inc.","Industry",0,0,"All","21 Years","N/A","21105","November 2008","April 2013","Compare Edoxaban to Warfarin for Composite of Stroke and Systemic Embolic Events (SEE).","<.0001","Two stratification factor covariates: 1) CHADS2 score 2) dose-adjustment factor. If upper limit of CI of HR was below 1.38, then non-inferiority to warfarin was established for group.","Cox proportional hazards model","0.79","Hazard Ratio (HR)","97.5","2-Sided",".632",".985"
"74","NCT00788697","SonoVue®-Enhanced Ultrasound Versus Unenhanced US for Focal Liver Lesion Characterization","Liver Neoplasms",0,"SonoVue-enhanced ultrasound","Drug","Bracco Diagnostics, Inc","Industry",0,0,"All","18 Years","N/A","349","September 2009","July 2013","Sensitivity","0.0754","0","McNemar","11.3","Difference in Sensitivity (%)","95","2-Sided","-1.0","23.6"
"75","NCT00790920","Efficacy and Safety Study of Desmoteplase to Treat Acute Ischemic Stroke","Stroke",0,"Desmoteplase","Drug","H. Lundbeck A/S","Industry",0,0,"All","18 Years","85 Years","492","December 2008","July 2014","Modified Rankin Scale Score","0","0","0","0","0","0","0","0","0"
"76","NCT00794326","Clinical Evaluation of Low Sodium Peritoneal Dialysis (PD) Solution on Hypertensive Patients Treated With PD","Chronic Kidney Failure",0,"Solution for Peritoneal Dialysis","Drug","Fresenius Medical Care Deutschland GmbH","Industry",0,0,"All","18 Years","N/A","140","October 2008","December 2014","The primary criterion is the ambulatory 24 h mean systolic blood pressure measurement and drug doses management after 2 months of treatment compared to Baseline.","0","0","0","0","0","0","0","0","0"
"77","NCT00794456","Association of Passiflora Incarnata L; Crataegus Oxyacantha L and Salix Alba L. on Mild and Moderate Anxiety","Anxiety Disorder",0,"Passiflora ; Crataegus and Salix","Drug","Marjan Industria e Comercio ltda","Industry",0,0,"All","18 Years","65 Years","150","September 2009","October 2013","Hamilton anxiety scale","0","0","0","0","0","0","0","0","0"
"78","NCT00799903","The Stabilization of Atherosclerotic Plaque by Initiation of Darapladib Therapy Trial","Atherosclerosis",0,"Darapladib","Drug","GlaxoSmithKline","Industry",0,0,"All","18 Years","N/A","15828","December 2008","October 2013","Time to the first occurrence of any component of the composite of Major Adverse Cardiovascular Events [MACE: CV death (death due to a cardiovasacular cause), non-fatal myocardial infarction, non-fatal stroke]","0","0","0","0","0","0","0","0","0"
"79","NCT00802841","Randomized Phase Lll Study of Imatinib Dose Optimization vs Nilotinib in CML Patients With Suboptimal Response to Imatinib","Chronic Myelogenous Leukemia",0,"nilotinib","Drug","Novartis Pharmaceuticals","Industry",0,0,"All","16 Years","N/A","191","May 2009","July 2014","Percentage of Participants With Complete Cytogenetic Response (CCyR)","0.3106","0","Fisher Exact","0","0","0","0","0","0"
"80","NCT00809757","A Safety, Efficacy and Tolerability Study in Pediatric Subjects With Asthma","Asthma",0,"Levalbuterol","Drug","Sunovion","Industry",0,0,"All","N/A","48 Months","197","December 2008","June 2013","Change From Baseline to Visit 4 in the Mean Daily Composite Score Based on the Pediatric Asthma Caregiver Assessments (PACA)","0","0","0","-0.54","Mean Difference (Final Values)","95","2-Sided","-1.412","0.342"
"81","NCT00812097","Mentor Siltex® Contour Profile Gel Mammary Prosthesis Clinical Trial","Breast Augmentation",0,"Mentor Siltex® Contour Profile Gel Mammary Prosthesis","Device","Mentor Worldwide, LLC","Industry",0,0,"Female","18 Years","N/A","955","February 2002","October 2014","10-Year Kaplan-Meier Estimated Cumulative Incidence Rate of Occurrence of Any Reoperation","0","0","0","0","0","0","0","0","0"
"82","NCT00812240","A Phase 3 Study to Evaluate Efficacy and Safety of Masitinib in Comparison to Imatinib in Patients With Gastro-Intestinal Stromal Tumour in First Line Medical Treatment","Gastrointestinal Stromal Tumors",0,"masitinib (AB1010)","Drug","AB Science","Industry",0,0,"All","18 Years","N/A","222","January 2009","June 2013","Progression Free Survival","0","0","0","0","0","0","0","0","0"
"83","NCT00813150","Study of Bortezomib and Dexamethasone With or Without Cyclophosphamide in Patients With Relapsed or Not Controllable Multiple Myeloma","Multiple Myeloma",0,"Dexamethasone","Drug","Janssen-Cilag G.m.b.H","Industry",0,0,"All","18 Years","N/A","96","January 2009","January 2013","Time to Progression of Disease","0.196","0","Regression, Cox","0.71","Hazard Ratio (HR)","95","2-Sided","0.43","1.19"
"84","NCT00815516","Study to Compare the Efficacy and Safety of Micafungin Versus Conventional Amphotericin B for the Treatment of Neonatal Candidiasis","Candidiasis",0,"micafungin","Drug","Astellas Pharma Global Development, Inc.","Industry",0,0,"All","N/A","120 Days","30","February 2013","December 2014","Fungal-free Survival","0","0","0","0","0","0","0","0","0"
"85","NCT00816166","VISSIT Intracranial Stent Study for Ischemic Therapy","Ischemic Stroke",0,"Pharos Vitesse Neurovascular Stent System (Stent implantation) + Medical therapy (Aspirin and Clopidogrel)","Device","Codman & Shurtleff","Industry",0,0,"All","18 Years","85 Years","125","October 2008","April 2013","Successful Outcome: No Stroke or Hard TIA in the Same Territory Within 12 Months","0","0","0","0","0","0","0","0","0"
"86","NCT00824265","Ofatumumab Added to Fludarabine-Cyclophosphamide vs Fludarabine-Cyclophosphamide Combination in Relapsed Subjects With Chronic Lymphocytic Leukemia","Leukaemia, Lymphocytic, Chronic",0,"OFC Infusion","Drug","Novartis Pharmaceuticals","Industry",0,0,"All","18 Years","N/A","365","March 2009","December 2014","Progression-free Survival (PFS), as Assessed by the Independent Review Committee (IRC)","0.0032","0","Log Rank","0.67","Hazard Ratio (HR)","95","2-Sided","0.51","0.88"
"87","NCT00827606","Atorvastatin Three Year Pediatric Study","Familial Hypercholesterolemia",0,"atorvastatin","Drug","Pfizer","Industry",0,0,"All","6 Years","15 Years","272","March 2009","October 2013","Low Density Lipoprotein Cholesterol (LDL-C; Millimoles Per Liter [mMol/L]) During the Study","0","0","0","0","0","0","0","0","0"
"88","NCT00829413","SonoVue®-Enhanced Ultrasound (US) Versus Unenhanced US for Focal Liver Lesion Characterization","Liver Neoplasms",0,"SonoVue®","Drug","Bracco Diagnostics, Inc","Industry",0,0,"All","18 Years","N/A","353","June 2010","July 2013","To demonstrate the Sensitivity and Specificity of SonoVue®-enhanced US to that of unenhanced US for the characterization of benign versus malignant FLLs using final diagnosis based on histology or combined imaging clinical data as truth standard.","0","0","0","0","0","0","0","0","0"
"89","NCT00831025","Subcutaneous Immunotherapy Treatment for Patients With Hypersensitivity to Olea Europaea Pollen","Rhinitis or Rhinoconjunctivitis (With or Without Asthma) Induced by Hypersensitivity to Olea Europea Pollen.",0,"Immunotherapy with modified extract of Olea europaea pollen","Biological","Laboratorios Leti, S.L.","Industry",0,0,"All","18 Years","55 Years","158","January 2008","January 2013","Symptoms and medication score","0","0","0","0","0","0","0","0","0"
"90","NCT00836875","A Study To Evaluate The Safety Of Voriconazole As Treatment Of Invasive Aspergillosis (Fungal Infection) And Other Rare Molds In Children","Invasive Aspergillosis",0,"Voriconazole","Drug","Pfizer","Industry",0,0,"All","2 Years","17 Years","31","May 2009","May 2013","Number of Participants With Adverse Events (AEs)","0","0","0","0","0","0","0","0","0"
"91","NCT00840749","Randomized Study to Compare CyberKnife to Surgical Resection In Stage I Non-small Cell Lung Cancer","Non-small Cell Lung Cancer",0,"CyberKnife Stereotactic Radiotherapy","Radiation","Accuray Incorporated","Industry",0,0,"All","18 Years","N/A","36","December 2008","March 2013","Overall survival","0","0","0","0","0","0","0","0","0"
"92","NCT00846976","Treatment Protocol to Monitor the Safety of a 200 mg Dose of Bicalutamide in Patients With Advanced Prostate Cancer","Prostate Cancer",0,"Bicalutamide","Drug","AstraZeneca","Industry",0,0,"Male","18 Years","N/A","101","December 1994","June 2013","Safety profile of patients treated with a 200 mg daily dose of CASODEX","0","0","0","0","0","0","0","0","0"
"93","NCT00850343","Long-term Treatment Study of Certolizumab Pegol Without Coadministration of Methotrexate in Japanese Rheumatoid Arthritis (RA) Patients","Rheumatoid Arthritis",0,"Certolizumab pegol","Drug","Astellas Pharma Inc","Industry",0,0,"All","20 Years","74 Years","208","March 2009","May 2013","Number of Participants With Adverse Events","0","0","0","0","0","0","0","0","0"
"94","NCT00851318","Long-term Treatment Study of Certolizumab Pegol (CDP870) as Add-on Medication to Methotrexate in Japanese Rheumatoid Arthritis (RA) Patients","Rheumatoid Arthritis",0,"Certolizumab pegol","Drug","Astellas Pharma Inc","Industry",0,0,"All","20 Years","74 Years","285","March 2009","June 2013","Number of Participants With Adverse Events","0","0","0","0","0","0","0","0","0"
"95","NCT00853827","Safety and Efficacy of Aliskiren on the Progression of Atherosclerosis in Coronary Artery Disease Patients","Coronary Artery Disease (CAD)",0,"Placebo","Drug","Novartis Pharmaceuticals","Industry",0,0,"All","35 Years","N/A","613","March 2009","January 2013","Change From Baseline in Percent Atheroma Volume(PAV) After 104 Weeks of Treatment","0","0","0","0","0","0","0","0","0"
"96","NCT00855712","Randomized Study of Organ Care System Cardiac for Preservation of Donated Hearts for Eventual Transplantation","Heart Failure",0,"Organ Care System","Device","TransMedics","Industry",0,0,"All","18 Years","N/A","128","March 2009","October 2013","30-day patient survival following transplantation with the originally transplanted heart and no mechanical circulatory assist device at day 30","0","0","0","0","0","0","0","0","0"
"97","NCT00856661","Efficacy and Safety Study of Desmoteplase to Treat Acute Ischemic Stroke (DIAS-4)","Stroke",0,"Desmoteplase","Drug","H. Lundbeck A/S","Industry",0,0,"All","18 Years","85 Years","270","April 2009","October 2014","Modified Rankin Scale Score (mRS) (Percentage of Participants With mRS Scores 0-2)","0.2290","0","Regression, Logistic","1.45","Odds Ratio (OR)","95","2-Sided","0.79","2.64"
"98","NCT00863655","Everolimus in Combination With Exemestane in the Treatment of Postmenopausal Women With Estrogen Receptor Positive Locally Advanced or Metastatic Breast Cancer Who Are Refractory to Letrozole or Anastrozole","Breast Cancer",0,"Everolimus","Drug","Novartis Pharmaceuticals","Industry",0,0,"Female","18 Years","N/A","724","June 3, 2009","December 4, 2014","Progression-free Survival (PFS) Based on Local Radiology Review of Tumor Assessments.","<0.0001","0","Log Rank","0.43","Hazard Ratio (HR)","95","2-Sided","0.35","0.54"
"99","NCT00866775","Safety and Efficacy of Eslicarbazepine Acetate Monotherapy in Subjects With Partial Epilepsy Not Well Controlled by Current Antiepileptic Drugs","Epilepsy With Simple or Complex Partial Onset Seizures",0,"Eslicarbazepine acetate","Drug","Sunovion","Industry",0,0,"All","16 Years","70 Years","193","April 2009","May 2013","Cumulative 112-day Exit Rate as Estimated by Kaplan-Meier Method","0","0","0","0","0","0","0","0","0"
"100","NCT00868634","Capecitabine and Bevacizumab ± Vinorelbine in Metastatic Breast Cancer","Metastatic Breast Cancer",0,"capecitabine","Drug","iOMEDICO AG","Industry",0,0,"Female","18 Years","N/A","600","February 2009","March 2014","Progression free survival (PFS)","0","0","0","0","0","0","0","0","0"
"101","NCT00868959","Lurasidone - A 24-week Extension Study of Patients With Bipolar I Depression","Bipolar Depression",0,"lurasidone","Drug","Sunovion","Industry",0,0,"All","18 Years","75 Years","817","April 2009","February 2013","Number of Participants With Serious and Non-serious Treatment-emergent Adverse Events Who Have Completed 24 Weeks of Extension Study Treatment","0","0","0","0","0","0","0","0","0"
"102","NCT00876447","A Long-term Follow-up Study of Botulinum Toxin Type A in Patients With Overactive Bladder as a Result of Spinal Injury or Multiple Sclerosis","Overactive Bladder",0,"Botulinum Toxin Type A 300U","Biological","Allergan","Industry",0,0,"All","18 Years","N/A","397","January 2009","June 2013","Change From Study Baseline in the Daily Average Number of Urinary Incontinence Episodes","0","0","0","0","0","0","0","0","0"
"103","NCT00876486","Evaluate the Efficacy and Safety of Genexol®-PM Compared to Genexol® in Recurrent or Metastatic Breast Cancer","Breast Cancer",0,"Genexol-PM®","Drug","Samyang Biopharmaceuticals Corporation","Industry",0,0,"Female","18 Years","N/A","213","December 2008","February 2013","Objective Response Rate","0","0","0","0","0","0","0","0","0"
"104","NCT00878709","Study Evaluating The Effects Of Neratinib After Adjuvant Trastuzumab In Women With Early Stage Breast Cancer","Breast Cancer",0,"neratinib","Drug","Puma Biotechnology, Inc.","Industry",0,0,"Female","18 Years","N/A","2840","July 2009","November 2013","disease free survival (DFS)","0","0","0","0","0","0","0","0","0"
"105","NCT00879333","Safety and Efficacy of RAD001 (Everolimus) Monotherapy Plus Best Supportive Care in Patients With Advanced Gastric Cancer (AGC)","Advanced Gastric Cancer",0,"Everolimus","Drug","Novartis Pharmaceuticals","Industry",0,0,"All","18 Years","N/A","656","July 2009","January 2014","Overall Survival (OS)","0","0","0","0","0","0","0","0","0"
"106","NCT00884260","GA Levonorgestrel Intrauterine Contraceptive System (LCS) Phase III Study China","Contraception",0,"Levonorgestrel IUS (LCS, BAY86-5028)","Drug","Bayer","Industry",0,0,"Female","18 Years","40 Years","918","April 2009","June 2013","Primary efficacy variable is the occurrence of pregnancy, the Pearl Index (PI) is defined as the number of pregnancies per 100 woman years.","0","0","0","0","0","0","0","0","0"
"107","NCT00887198","Abiraterone Acetate in Asymptomatic or Mildly Symptomatic Patients With Metastatic Castration-Resistant Prostate Cancer","Prostate Cancer",0,"Abiraterone acetate","Drug","Janssen Research & Development, LLC","Industry",0,0,"Male","18 Years","N/A","1088","April 2009","March 2014","Overall Survival","0","0","0","0","0","0","0","0","0"
"108","NCT00906308","A Study of MF101 in Postmenopausal Women","Hot Flushes",0,"MF101 5 g/day","Drug","Bionovo","Industry",0,0,"Female","40 Years","65 Years","1200","October 2011","February 2013","Determine the safety and efficacy of two doses of MF101 (5 g/day and 10 g/day) compared to placebo.","0","0","0","0","0","0","0","0","0"
